|6.6.6
peridotite_stx11_1.tab                                                                              
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  80307.7        997.980        3541.17        8.69801        4.83527     
  81822.7        997.980        3548.91        8.72770        4.85685     
  83337.8        997.980        3552.48        8.73930        4.86085     
  84852.8        997.980        3556.06        8.75072        4.86462     
  86367.9        997.980        3559.56        8.76199        4.86837     
  87882.9        997.980        3563.08        8.77329        4.87216     
  89398.0        997.980        3566.56        8.78409        4.87541     
  90913.0        997.980        3570.07        8.79532        4.87914     
  92428.1        997.980        3573.65        8.80719        4.88351     
  93943.1        997.980        3577.08        8.81760        4.88643     
  95458.2        997.980        3580.57        8.82919        4.89073     
  96973.2        997.980        3584.11        8.84054        4.89460     
  98488.3        997.980        3587.57        8.85150        4.89816     
  100003.        997.980        3591.03        8.86240        4.90167     
  101518.        997.980        3594.64        8.87393        4.90566     
  103033.        997.980        3598.18        8.88489        4.90909     
  104548.        997.980        3601.52        8.89556        4.91261     
  106064.        997.980        3605.02        8.90653        4.91618     
  107579.        997.980        3610.03        8.92449        4.92442     
  109094.        997.980        3617.44        8.95256        4.93882     
  110609.        997.980        3627.71        8.99177        4.96070     
  112124.        997.980        3636.12        9.02344        4.97771     
  113639.        997.980        3644.42        9.05482        4.99448     
  115154.        997.980        3690.27        9.22647        5.10819     
  116669.        997.980        3738.03        9.42049        5.23352     
  118184.        997.980        3753.45        9.48280        5.27158     
  119699.        997.980        3756.61        9.49322        5.27506     
  121214.        997.980        3759.76        9.50349        5.27839     
  122729.        997.980        3762.74        9.51352        5.28179     
  124244.        997.980        3765.91        9.52373        5.28505     
  125759.        997.980        3770.52        9.54085        5.29243     
  127274.        997.980        3776.96        9.56574        5.30473     
  128789.        997.980        3784.76        9.59484        5.32014     
  130304.        997.980        3791.50        9.61964        5.33278     
  131819.        997.980        3799.21        9.64793        5.34789     
  133334.        997.980        3805.49        9.67090        5.35932     
  134849.        997.980        3813.06        9.69955        5.37440     
  136365.        997.980        3858.38        9.85236        5.47033     
  137880.        997.980        3873.36        9.90628        5.50465     
  139395.        997.980        3886.38        9.95589        5.53563     
  140910.        997.980        3901.80        10.0120        5.57181     
  142425.        997.980        3907.84        10.0370        5.58823     
  143940.        997.980        3915.16        10.0684        5.61005     
  145455.        997.980        3921.20        10.0938        5.62699     
  146970.        997.980        3928.85        10.1268        5.65044     
  148485.        997.980        3935.09        10.1532        5.66837     
  150000.        997.980        3941.60        10.1809        5.68746     
  10.0000        1012.12        3159.48        7.01232        3.49132     
  1525.05        1012.12        3203.24        7.65880        4.38924     
  3040.10        1012.12        3211.60        7.68331        4.40139     
  4555.15        1012.12        3218.67        7.70488        4.41094     
  6070.20        1012.12        3226.64        7.72831        4.42235     
  7585.25        1012.12        3234.59        7.75430        4.43402     
  9100.30        1012.12        3336.69        7.99932        4.61004     
  10615.4        1012.12        3350.99        8.05595        4.62880     
  12130.4        1012.12        3356.14        8.07455        4.63394     
  13645.5        1012.12        3361.00        8.09182        4.63878     
  15160.5        1012.12        3365.58        8.10778        4.64327     
  16675.6        1012.12        3370.13        8.12356        4.64773     
  18190.6        1012.12        3373.90        8.13577        4.65132     
