|6.6.6
peridotite_hpha02_1.tab                                                                             
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  42431.4        1068.69        3423.37        8.35122        4.75013     
  43946.5        1068.69        3427.72        8.36536        4.75581     
  45461.5        1068.69        3431.81        8.37850        4.76105     
  46976.6        1068.69        3435.94        8.39184        4.76639     
  48491.6        1068.69        3439.96        8.40474        4.77155     
  50006.7        1068.69        3443.95        8.41754        4.77668     
  51521.7        1068.69        3448.07        8.43085        4.78203     
  53036.8        1068.69        3452.06        8.44370        4.78724     
  54551.8        1068.69        3456.05        8.45651        4.79240     
  56066.9        1068.69        3459.96        8.46909        4.79743     
  57581.9        1068.69        3463.86        8.48163        4.80246     
  59097.0        1068.69        3467.84        8.49444        4.80765     
  60612.0        1068.69        3471.72        8.50690        4.81268     
  62127.1        1068.69        3475.61        8.51943        4.81774     
  63642.1        1068.69        3479.47        8.53186        4.82276     
  65157.2        1068.69        3483.28        8.54415        4.82778     
  66672.2        1068.69        3487.14        8.55659        4.83279     
  68187.3        1068.69        3490.94        8.56882        4.83777     
  69702.3        1068.69        3494.75        8.58110        4.84276     
  71217.4        1068.69        3498.54        8.59331        4.84774     
  72732.4        1068.69        3502.30        8.60545        4.85269     
  74247.5        1068.69        3506.05        8.61758        4.85761     
  75762.5        1068.69        3509.80        8.62963        4.86257     
  77277.6        1068.69        3513.55        8.64177        4.86759     
  78792.6        1068.69        3517.25        8.65375        4.87238     
  80307.7        1068.69        3520.96        8.66575        4.87731     
  81822.7        1068.69        3524.65        8.67771        4.88220     
  83337.8        1068.69        3528.35        8.68968        4.88715     
  84852.8        1068.69        3532.02        8.70155        4.89198     
  86367.9        1068.69        3535.69        8.71343        4.89687     
  87882.9        1068.69        3539.32        8.72523        4.90170     
  89398.0        1068.69        3542.96        8.73704        4.90656     
  90913.0        1068.69        3546.59        8.74880        4.91145     
  92428.1        1068.69        3550.18        8.76053        4.91617     
  93943.1        1068.69        3553.80        8.77226        4.92110     
  95458.2        1068.69        3557.38        8.78389        4.92583     
  96973.2        1068.69        3560.96        8.79554        4.93062     
  98488.3        1068.69        3564.51        8.80717        4.93535     
  100003.        1068.69        3568.06        8.81877        4.94015     
  101518.        1068.69        3571.62        8.83037        4.94498     
  103033.        1068.69        3575.19        8.84196        4.94993     
  104548.        1068.69        3578.72        8.85349        4.95470     
  106064.        1068.69        3582.24        8.86501        4.95951     
  107579.        1068.69        3585.72        8.87643        4.96410     
  109094.        1068.69        3589.26        8.88796        4.96907     
  110609.        1068.69        3592.74        8.89936        4.97377     
  112124.        1068.69        3596.22        8.91075        4.97850     
  113639.        1068.69        3599.68        8.92213        4.98323     
  115154.        1068.69        3603.14        8.93348        4.98796     
  116669.        1068.69        3606.59        8.94479        4.99267     
  118184.        1068.69        3610.03        8.95608        4.99739     
  119699.        1068.69        3613.46        8.96736        5.00209     
  121214.        1068.69        3616.88        8.97862        5.00679     
  122729.        1068.69        3620.29        8.98987        5.01149     
  124244.        1068.69        3623.70        9.00108        5.01617     
  125759.        1068.69        3627.10        9.01235        5.02095     
  127274.        1068.69        3630.49        9.02352        5.02562     
  128789.        1068.69        3633.86        9.03466        5.03028     
  130304.        1068.69        3637.22        9.04568        5.03486     
  131819.        1068.69        3640.57        9.05678        5.03951     
  133334.        1068.69        3643.93        9.06786        5.04419     
  134849.        1068.69        3647.27        9.07897        5.04882     
  136365.        1068.69        3650.60        9.08995        5.05345     
  137880.        1068.69        3653.93        9.10097        5.05812     
  139395.        1068.69        3657.22        9.11192        5.06265     
  140910.        1068.69        3660.55        9.12292        5.06734     
  142425.        1068.69        3663.83        9.13387        5.07188     
  143940.        1068.69        3667.11        9.14476        5.07645     
  145455.        1068.69        3670.41        9.15573        5.08114     
  146970.        1068.69        3673.68        9.16659        5.08570     
  148485.        1068.69        3676.95        9.17749        5.09029     
  150000.        1068.69        3680.17        9.18824        5.09469     
  10.0000        1082.83        3185.60        7.63154        4.36246     
  1525.05        1082.83        3198.12        7.66833        4.38906     
  3040.10        1082.83        3207.48        7.69770        4.40790     
  4555.15        1082.83        3221.06        7.73722        4.43544     
  6070.20        1082.83        3281.84        7.87718        4.56206     
