|6.6.6
dunite_hpha02_1.tab                                                                                 
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  77277.6        1422.22        3388.05        8.47309        4.75196     
  78792.6        1422.22        3391.89        8.48508        4.75698     
  80307.7        1422.22        3395.72        8.49704        4.76200     
  81822.7        1422.22        3399.54        8.50901        4.76709     
  83337.8        1422.22        3403.34        8.52090        4.77209     
  84852.8        1422.22        3407.12        8.53276        4.77708     
  86367.9        1422.22        3410.90        8.54460        4.78206     
  87882.9        1422.22        3414.66        8.55641        4.78704     
  89398.0        1422.22        3418.40        8.56819        4.79200     
  90913.0        1422.22        3422.15        8.57995        4.79697     
  92428.1        1422.22        3425.87        8.59167        4.80192     
  93943.1        1422.22        3429.58        8.60337        4.80687     
  95458.2        1422.22        3433.27        8.61503        4.81180     
  96973.2        1422.22        3436.96        8.62667        4.81673     
  98488.3        1422.22        3440.63        8.63828        4.82165     
  100003.        1422.22        3444.29        8.64986        4.82655     
  101518.        1422.22        3447.94        8.66141        4.83146     
  103033.        1422.22        3451.58        8.67295        4.83636     
  104548.        1422.22        3455.20        8.68445        4.84124     
  106064.        1422.22        3458.82        8.69593        4.84614     
  107579.        1422.22        3462.42        8.70738        4.85101     
  109094.        1422.22        3466.01        8.71880        4.85587     
  110609.        1422.22        3469.59        8.73020        4.86073     
  112124.        1422.22        3473.16        8.74157        4.86558     
  113639.        1422.22        3476.72        8.75292        4.87043     
  115154.        1422.22        3480.27        8.76424        4.87527     
  116669.        1422.22        3483.81        8.77555        4.88011     
  118184.        1422.22        3487.34        8.78682        4.88493     
  119699.        1422.22        3490.85        8.79807        4.88975     
  121214.        1422.22        3494.36        8.80929        4.89456     
  122729.        1422.22        3497.85        8.82049        4.89936     
  124244.        1422.22        3501.34        8.83166        4.90415     
  125759.        1422.22        3504.81        8.84283        4.90896     
  127274.        1422.22        3508.27        8.85395        4.91373     
  128789.        1422.22        3511.72        8.86506        4.91851     
  130304.        1422.22        3515.17        8.87614        4.92328     
  131819.        1422.22        3518.60        8.88720        4.92805     
  133334.        1422.22        3522.02        8.89821        4.93277     
  134849.        1422.22        3525.43        8.90923        4.93753     
  136365.        1422.22        3528.84        8.92022        4.94227     
  137880.        1422.22        3532.23        8.93118        4.94701     
  139395.        1422.22        3535.61        8.94213        4.95174     
  140910.        1422.22        3538.99        8.95305        4.95646     
  142425.        1422.22        3542.35        8.96394        4.96115     
  143940.        1422.22        3545.70        8.97481        4.96586     
  145455.        1422.22        3549.05        8.98566        4.97056     
  146970.        1422.22        3552.38        8.99650        4.97525     
  148485.        1422.22        3555.71        9.00731        4.97995     
  150000.        1422.22        3559.03        9.01808        4.98461     
  10.0000        1436.36        3160.25        7.77165        4.44967     
  1525.05        1436.36        3164.94        7.78505        4.45634     
  3040.10        1436.36        3169.76        7.79996        4.46282     
  4555.15        1436.36        3174.56        7.81480        4.46926     
  6070.20        1436.36        3179.35        7.82960        4.47568     
  7585.25        1436.36        3184.13        7.84436        4.48209     
  9100.30        1436.36        3188.88        7.85910        4.48848     
  10615.4        1436.36        3193.59        7.87363        4.49475     
  12130.4        1436.36        3198.23        7.88796        4.50088     
  13645.5        1436.36        3202.92        7.90237        4.50708     
  15160.5        1436.36        3207.53        7.91659        4.51315     
  16675.6        1436.36        3212.17        7.93086        4.51929     
  18190.6        1436.36        3216.79        7.94504        4.52537     
  19705.7        1436.36        3221.35        7.95908        4.53136     
  21220.7        1436.36        3225.91        7.97309        4.53735     
  22735.8        1436.36        3230.41        7.98698        4.54325     
  24250.8        1436.36        3241.95        8.02331        4.56447     
  25765.9        1436.36        3246.32        8.03656        4.56980     
  27280.9        1436.36        3250.68        8.04976        4.57511     
  28796.0        1436.36        3255.03        8.06293        4.58042     
  30311.0        1436.36        3259.35        8.07606        4.58571     
  31826.1        1436.36        3263.66        8.08916        4.59101     
  33341.1        1436.36        3267.95        8.10220        4.59629     
  34856.2        1436.36        3272.23        8.11521        4.60156     
  36371.2        1436.36        3276.58        8.12837        4.60695     
  37886.3        1436.36        3280.93        8.14151        4.61235     
  39401.3        1436.36        3285.21        8.15453        4.61768     
  40916.4        1436.36        3289.49        8.16751        4.62300     
  42431.4        1436.36        3293.73        8.18041        4.62830     
  43946.5        1436.36        3297.94        8.19326        4.63357     
  45461.5        1436.36        3302.23        8.20624        4.63895     
