|6.6.6
dunite_hp02_1.tab                                                                                   
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  80307.7        1874.75        3348.33        8.24849        4.60108     
  81822.7        1874.75        3352.38        8.26060        4.60687     
  83337.8        1874.75        3356.38        8.27250        4.61255     
  84852.8        1874.75        3360.37        8.28436        4.61821     
  86367.9        1874.75        3364.34        8.29622        4.62386     
  87882.9        1874.75        3368.29        8.30801        4.62949     
  89398.0        1874.75        3372.26        8.31990        4.63518     
  90913.0        1874.75        3376.17        8.33158        4.64075     
  92428.1        1874.75        3380.09        8.34332        4.64636     
  93943.1        1874.75        3384.00        8.35512        4.65200     
  95458.2        1874.75        3387.88        8.36673        4.65754     
  96973.2        1874.75        3391.77        8.37846        4.66316     
  98488.3        1874.75        3395.61        8.39001        4.66868     
  100003.        1874.75        3399.47        8.40165        4.67424     
  101518.        1874.75        3403.30        8.41322        4.67978     
  103033.        1874.75        3407.12        8.42478        4.68531     
  104548.        1874.75        3410.93        8.43627        4.69080     
  106064.        1874.75        3414.71        8.44773        4.69628     
  107579.        1874.75        3418.50        8.45922        4.70179     
  109094.        1874.75        3422.26        8.47065        4.70726     
  110609.        1874.75        3426.02        8.48210        4.71274     
  112124.        1874.75        3429.76        8.49349        4.71820     
  113639.        1874.75        3433.49        8.50485        4.72364     
  115154.        1874.75        3437.21        8.51619        4.72908     
  116669.        1874.75        3440.92        8.52752        4.73451     
  118184.        1874.75        3444.60        8.53878        4.73991     
  119699.        1874.75        3448.28        8.55004        4.74530     
  121214.        1874.75        3451.95        8.56128        4.75069     
  122729.        1874.75        3455.61        8.57250        4.75608     
  124244.        1874.75        3459.25        8.58370        4.76145     
  125759.        1874.75        3462.89        8.59488        4.76682     
  127274.        1874.75        3466.52        8.60606        4.77219     
  128789.        1874.75        3470.13        8.61719        4.77753     
  130304.        1874.75        3473.72        8.62826        4.78285     
  131819.        1874.75        3477.31        8.63934        4.78818     
  133334.        1874.75        3480.88        8.65038        4.79347     
  134849.        1874.75        3484.44        8.66140        4.79878     
  136365.        1874.75        3488.00        8.67243        4.80407     
  137880.        1874.75        3491.55        8.68341        4.80936     
  139395.        1874.75        3495.09        8.69444        4.81467     
  140910.        1874.75        3498.61        8.70537        4.81992     
  142425.        1874.75        3502.12        8.71627        4.82516     
  143940.        1874.75        3505.62        8.72720        4.83042     
  145455.        1874.75        3509.11        8.73806        4.83565     
  146970.        1874.75        3512.59        8.74892        4.84088     
  148485.        1874.75        3516.06        8.75978        4.84611     
  150000.        1874.75        3519.52        8.77060        4.85132     
  10.0000        1888.89        3045.16        6.18618        2.86602     
  1525.05        1888.89        3051.91        6.20583        2.87054     
  3040.10        1888.89        3093.26        6.52355        2.97277     
  4555.15        1888.89        3112.86        6.69084        3.01872     
  6070.20        1888.89        3117.95        6.70417        3.02313     
  7585.25        1888.89        3123.01        6.71743        3.02752     
  9100.30        1888.89        3128.04        6.73062        3.03191     
  10615.4        1888.89        3133.05        6.74376        3.03629     
  12130.4        1888.89        3138.03        6.75681        3.04066     
  13645.5        1888.89        3142.98        6.76981        3.04502     
  15160.5        1888.89        3147.91        6.78276        3.04937     
  16675.6        1888.89        3152.92        6.79685        3.05434     
  18190.6        1888.89        3159.29        6.82671        3.06376     
  19705.7        1888.89        3164.10        6.83923        3.06809     
  21220.7        1888.89        3168.89        6.85171        3.07242     
  22735.8        1888.89        3173.65        6.86414        3.07673     
  24250.8        1888.89        3178.38        6.87653        3.08104     
  25765.9        1888.89        3183.10        6.88888        3.08533     
  27280.9        1888.89        3187.80        6.90118        3.08962     
  28796.0        1888.89        3192.47        6.91345        3.09390     
  30311.0        1888.89        3197.12        6.92568        3.09817     
  31826.1        1888.89        3201.75        6.93787        3.10243     
  33341.1        1888.89        3206.36        6.95002        3.10668     
  34856.2        1888.89        3210.95        6.96213        3.11092     
  36371.2        1888.89        3215.52        6.97420        3.11516     
  37886.3        1888.89        3227.36        7.89332        4.43074     
  39401.3        1888.89        3231.84        7.90598        4.43672     
  40916.4        1888.89        3236.29        7.91861        4.44268     
  42431.4        1888.89        3240.73        7.93121        4.44863     
  43946.5        1888.89        3245.15        7.94378        4.45457     
  45461.5        1888.89        3249.55        7.95632        4.46050     
  46976.6        1888.89        3253.93        7.96883        4.46641     
  48491.6        1888.89        3258.30        7.98131        4.47232     
