|6.6.6
peridotite_hp02_1.tab                                                                               
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  10615.4        1422.22        3252.73        7.73157        4.41558     
  12130.4        1422.22        3257.51        7.74471        4.42115     
  13645.5        1422.22        3262.27        7.75785        4.42676     
  15160.5        1422.22        3274.11        7.79874        4.44423     
  16675.6        1422.22        3280.96        7.82155        4.45401     
  18190.6        1422.22        3291.08        7.85961        4.46998     
  19705.7        1422.22        3297.84        7.88219        4.47957     
  21220.7        1422.22        3303.04        7.89749        4.48601     
  22735.8        1422.22        3310.08        7.92171        4.49631     
  24250.8        1422.22        3317.84        7.94962        4.50820     
  25765.9        1422.22        3322.95        7.96490        4.51482     
  27280.9        1422.22        3329.77        7.98864        4.52488     
  28796.0        1422.22        3335.62        8.00773        4.53300     
  30311.0        1422.22        3340.53        8.02235        4.53938     
  31826.1        1422.22        3346.43        8.04193        4.54775     
  33341.1        1422.22        3351.71        8.05856        4.55491     
  34856.2        1422.22        3355.95        8.07022        4.56012     
  36371.2        1422.22        3361.57        8.08870        4.56805     
  37886.3        1422.22        3366.12        8.10199        4.57389     
  39401.3        1422.22        3371.17        8.11782        4.58075     
  40916.4        1422.22        3375.94        8.13236        4.58711     
  42431.4        1422.22        3380.13        8.14405        4.59238     
  43946.5        1422.22        3384.95        8.15897        4.59889     
  45461.5        1422.22        3389.47        8.17247        4.60486     
  46976.6        1422.22        3393.99        8.18606        4.61081     
  48491.6        1422.22        3398.50        8.19957        4.61685     
  50006.7        1422.22        3402.63        8.21130        4.62223     
  51521.7        1422.22        3407.10        8.22478        4.62816     
  53036.8        1422.22        3411.34        8.23719        4.63375     
  54551.8        1422.22        3415.70        8.25020        4.63954     
  56066.9        1422.22        3419.98        8.26293        4.64523     
  57581.9        1422.22        3424.01        8.27442        4.65046     
  59097.0        1422.22        3428.27        8.28711        4.65615     
  60612.0        1422.22        3432.42        8.29930        4.66166     
  62127.1        1422.22        3436.56        8.31149        4.66718     
  63642.1        1422.22        3440.66        8.32350        4.67270     
  65157.2        1422.22        3444.68        8.33519        4.67805     
  66672.2        1422.22        3448.78        8.34735        4.68348     
  68187.3        1422.22        3452.81        8.35918        4.68886     
  69702.3        1422.22        3456.82        8.37096        4.69421     
  71217.4        1422.22        3460.83        8.38278        4.69957     
  72732.4        1422.22        3464.80        8.39441        4.70490     
  74247.5        1422.22        3468.71        8.40583        4.71008     
  75762.5        1422.22        3472.62        8.41726        4.71534     
  77277.6        1422.22        3476.58        8.42897        4.72074     
  78792.6        1422.22        3480.48        8.44043        4.72596     
  80307.7        1422.22        3484.33        8.45172        4.73119     
  81822.7        1422.22        3488.21        8.46317        4.73643     
  83337.8        1422.22        3492.09        8.47463        4.74174     
  84852.8        1422.22        3495.88        8.48574        4.74682     
  86367.9        1422.22        3499.71        8.49703        4.75204     
  87882.9        1422.22        3503.51        8.50824        4.75719     
  89398.0        1422.22        3507.29        8.51938        4.76228     
  90913.0        1422.22        3511.09        8.53063        4.76755     
  92428.1        1422.22        3514.84        8.54167        4.77274     
  93943.1        1422.22        3518.58        8.55277        4.77783     
  95458.2        1422.22        3522.32        8.56382        4.78295     
  96973.2        1422.22        3526.05        8.57486        4.78808     
  98488.3        1422.22        3529.74        8.58582        4.79308     
  100003.        1422.22        3533.43        8.59672        4.79820     
  101518.        1422.22        3537.12        8.60770        4.80336     
  103033.        1422.22        3540.80        8.61866        4.80838     
  104548.        1422.22        3544.45        8.62946        4.81351     
  106064.        1422.22        3548.11        8.64038        4.81856     
  107579.        1422.22        3551.72        8.65110        4.82347     
  109094.        1422.22        3555.35        8.66191        4.82855     
  110609.        1422.22        3558.95        8.67268        4.83356     
  112124.        1422.22        3562.56        8.68344        4.83854     
  113639.        1422.22        3566.14        8.69415        4.84351     
  115154.        1422.22        3569.72        8.70486        4.84853     
  116669.        1422.22        3573.32        8.71561        4.85379     
  118184.        1422.22        3576.88        8.72626        4.85878     
  119699.        1422.22        3580.42        8.73685        4.86371     
  121214.        1422.22        3583.96        8.74748        4.86875     
  122729.        1422.22        3587.49        8.75807        4.87373     
  124244.        1422.22        3591.00        8.76864        4.87873     
  125759.        1422.22        3594.50        8.77917        4.88363     
  127274.        1422.22        3598.00        8.78967        4.88858     
  128789.        1422.22        3601.49        8.80018        4.89355     
  130304.        1422.22        3604.97        8.81068        4.89850     
